timestamp,open,high,low,close,volume
2024-10-17 23:00:00,67421.93,67466.43,67272.58,67408.87,684.17
2024-10-18 00:00:00,67408.87,67435.98,67167.07,67194.73,1119.68
2024-10-18 01:00:00,67194.73,68237.71,67169.41,68065.88,2274.78
2024-10-18 02:00:00,68065.88,68117.12,67775.25,68083.84,1761.12
2024-10-18 03:00:00,68083.84,68090.0,67499.68,67529.88,1165.91
2024-10-18 04:00:00,67529.88,67842.33,67524.3,67714.44,706.59
2024-10-18 05:00:00,67714.44,68033.81,67612.08,67986.57,548.15
2024-10-18 06:00:00,67986.57,68359.97,67898.01,68085.02,1722.12
2024-10-18 07:00:00,68085.02,68180.91,67854.03,67953.57,941.71
2024-10-18 08:00:00,67953.57,68029.75,67806.35,67895.61,684.27
2024-10-18 09:00:00,67895.61,68018.49,67745.26,67780.61,732.27
2024-10-18 10:00:00,67780.61,67950.97,67758.03,67859.88,613.31
2024-10-18 11:00:00,67859.88,68014.12,67651.97,67677.86,892.37
2024-10-18 12:00:00,67677.86,67799.95,67621.77,67643.44,926.46
2024-10-18 13:00:00,67643.44,68192.6,67634.94,68186.81,2332.53
2024-10-18 14:00:00,68186.81,68611.78,67922.97,68435.1,5411.68
2024-10-18 15:00:00,68435.1,68883.89,68292.45,68746.53,3740.25
2024-10-18 16:00:00,68746.53,68918.61,68365.35,68799.07,2335.26
2024-10-18 17:00:00,68799.07,68917.66,68658.76,68724.02,1602.48
2024-10-18 18:00:00,68724.02,69016.74,68567.89,68908.15,2227.41
2024-10-18 19:00:00,68908.15,68987.0,68575.0,68609.6,2261.31
2024-10-18 20:00:00,68609.6,68694.78,68385.18,68428.41,1137.85
2024-10-18 21:00:00,68428.41,68490.74,68235.61,68414.71,504.45
2024-10-18 22:00:00,68414.71,68415.67,68202.5,68205.37,830.39
2024-10-18 23:00:00,68205.37,68466.82,68200.66,68425.63,397.25
2024-10-19 00:00:00,68425.63,68473.93,68291.81,68322.44,492.69
2024-10-19 01:00:00,68322.44,68448.94,68316.53,68327.24,511.87
2024-10-19 02:00:00,68327.24,68462.24,68317.22,68448.56,413.24
2024-10-19 03:00:00,68448.56,68681.33,68425.64,68444.59,574.85
2024-10-19 04:00:00,68444.59,68556.48,68334.47,68335.85,316.63
2024-10-19 05:00:00,68335.85,68430.32,68323.27,68385.76,260.57
2024-10-19 06:00:00,68385.76,68438.66,68325.14,68326.66,161.77
2024-10-19 07:00:00,68326.66,68399.21,68295.06,68342.71,135.52
2024-10-19 08:00:00,68342.71,68469.33,68340.14,68403.74,174.97
2024-10-19 09:00:00,68403.74,68429.73,68339.94,68344.3,124.57
2024-10-19 10:00:00,68344.3,68370.47,68233.99,68238.35,229.97
2024-10-19 11:00:00,68238.35,68290.82,68075.65,68084.48,399.0
2024-10-19 12:00:00,68084.48,68259.15,68078.3,68213.77,333.02
2024-10-19 13:00:00,68213.77,68218.18,68108.1,68111.92,286.7
2024-10-19 14:00:00,68111.92,68346.5,68111.71,68294.89,450.18
2024-10-19 15:00:00,68294.89,68333.89,68157.06,68223.39,396.16
2024-10-19 16:00:00,68223.39,68230.13,68038.5,68043.07,388.43
2024-10-19 17:00:00,68043.07,68141.9,68009.42,68121.72,285.53
2024-10-19 18:00:00,68121.72,68191.8,68091.38,68175.25,199.79
2024-10-19 19:00:00,68175.25,68245.08,68145.66,68178.81,192.46
2024-10-19 20:00:00,68178.81,68260.85,68164.84,68240.44,176.25
2024-10-19 21:00:00,68240.44,68337.25,68205.78,68213.49,270.65
2024-10-19 22:00:00,68213.49,68400.93,68196.04,68328.45,544.39
2024-10-19 23:00:00,68328.45,68407.02,68294.1,68370.04,393.17
2024-10-20 00:00:00,68370.04,68431.63,68218.56,68218.61,446.35
2024-10-20 01:00:00,68218.61,68242.67,68142.78,68146.76,397.93
2024-10-20 02:00:00,68146.76,68212.94,68106.31,68161.92,215.39
2024-10-20 03:00:00,68161.92,68194.93,68094.66,68179.98,207.69
2024-10-20 04:00:00,68179.98,68307.44,68178.44,68230.89,281.42
2024-10-20 05:00:00,68230.89,68285.11,68173.68,68210.3,135.33
2024-10-20 06:00:00,68210.3,68405.38,68168.99,68391.14,149.28
2024-10-20 07:00:00,68391.14,68426.22,68351.48,68364.5,111.66
2024-10-20 08:00:00,68364.5,68483.58,68348.2,68383.43,209.26
2024-10-20 09:00:00,68383.43,68438.12,68348.35,68424.11,99.86
2024-10-20 10:00:00,68424.11,68453.55,68369.56,68369.56,102.74
2024-10-20 11:00:00,68369.56,68440.5,68365.68,68419.37,91.59
2024-10-20 12:00:00,68419.37,68434.36,68253.64,68261.62,239.08
2024-10-20 13:00:00,68261.62,68477.84,68204.17,68446.71,473.12
2024-10-20 14:00:00,68446.71,68751.7,68446.71,68632.52,1151.81
2024-10-20 15:00:00,68632.52,68671.86,68344.4,68609.96,539.48
2024-10-20 16:00:00,68609.96,68639.48,68486.55,68489.64,340.47
2024-10-20 17:00:00,68489.64,68590.73,68407.04,68542.01,268.38
2024-10-20 18:00:00,68542.01,68640.8,68541.55,68586.48,279.2
2024-10-20 19:00:00,68586.48,68592.31,68480.33,68495.24,218.94
2024-10-20 20:00:00,68495.24,68894.39,68448.04,68766.5,561.73
2024-10-20 21:00:00,68766.5,68853.47,68647.92,68752.96,540.95
2024-10-20 22:00:00,68752.96,69385.31,68573.78,69128.38,3785.75
2024-10-20 23:00:00,69128.38,69177.67,68908.52,69020.94,1151.84
2024-10-21 00:00:00,69020.94,69501.44,68959.62,69140.67,2020.19
2024-10-21 01:00:00,69140.67,69465.74,69083.6,69188.72,1364.95
2024-10-21 02:00:00,69188.72,69243.59,68683.94,68700.51,1287.61
2024-10-21 03:00:00,68700.51,68925.13,68579.84,68913.36,868.32
2024-10-21 04:00:00,68913.36,69023.78,68766.29,69019.67,457.37
2024-10-21 05:00:00,69019.67,69174.56,68938.1,68980.74,586.55
2024-10-21 06:00:00,68980.74,69127.43,68622.07,68676.33,835.06
2024-10-21 07:00:00,68676.33,68776.59,68460.39,68486.3,1274.48
2024-10-21 08:00:00,68486.3,68632.63,68272.78,68279.25,915.52
2024-10-21 09:00:00,68279.25,68394.19,68107.74,68336.36,865.34
2024-10-21 10:00:00,68336.36,68443.37,68238.08,68253.08,579.17
2024-10-21 11:00:00,68253.08,68398.56,68146.82,68201.15,620.56
2024-10-21 12:00:00,68201.15,68293.07,68035.45,68166.63,948.77
2024-10-21 13:00:00,68166.63,68206.21,67097.89,67274.22,3719.53
2024-10-21 14:00:00,67274.22,67579.71,66984.0,67248.11,4089.15
2024-10-21 15:00:00,67248.11,67311.35,66811.42,67309.39,2382.61
2024-10-21 16:00:00,67309.39,67312.27,66864.36,67284.51,2185.43
2024-10-21 17:00:00,67284.51,67617.68,67214.77,67477.24,2052.8
2024-10-21 18:00:00,67477.24,67480.85,67009.12,67295.17,1837.68
2024-10-21 19:00:00,67295.17,67927.97,67293.91,67746.89,3382.58
2024-10-21 20:00:00,67746.89,67798.23,67604.83,67731.03,1036.13
2024-10-21 21:00:00,67731.03,67908.46,67672.56,67794.1,792.4
2024-10-21 22:00:00,67794.1,67867.22,67595.78,67764.2,1183.08
2024-10-21 23:00:00,67764.2,67764.25,67342.63,67358.14,1251.59
2024-10-22 00:00:00,67358.14,67382.33,66540.7,67118.1,2482.0
2024-10-22 01:00:00,67118.1,67506.74,67017.41,67476.12,1360.72
2024-10-22 02:00:00,67476.12,67660.62,67255.94,67282.59,993.57
2024-10-22 03:00:00,67282.59,67522.7,67273.65,67362.35,668.39
2024-10-22 04:00:00,67362.35,67464.26,67252.65,67462.53,385.47
2024-10-22 05:00:00,67462.53,67610.35,67421.86,67538.35,394.43
2024-10-22 06:00:00,67538.35,67753.56,67530.99,67531.28,815.53
2024-10-22 07:00:00,67531.28,67663.52,67343.99,67362.77,604.04
2024-10-22 08:00:00,67362.77,67363.22,66865.56,66894.96,1319.48
2024-10-22 09:00:00,66894.96,67078.47,66715.42,66920.72,1254.15
2024-10-22 10:00:00,66920.72,67188.53,66830.08,67142.29,816.73
2024-10-22 11:00:00,67142.29,67480.01,67119.46,67259.93,918.61
2024-10-22 12:00:00,67259.93,67431.35,66825.37,66948.03,1408.64
2024-10-22 13:00:00,66948.03,67124.04,66602.72,66955.63,2432.21
2024-10-22 14:00:00,66955.63,67639.06,66792.84,67527.67,4387.73
2024-10-22 15:00:00,67527.67,67659.4,67071.0,67242.05,2471.73
2024-10-22 16:00:00,67242.05,67242.15,66877.97,66921.61,2022.62
2024-10-22 17:00:00,66921.61,67385.39,66899.1,67288.39,2051.28
2024-10-22 18:00:00,67288.39,67488.38,67203.76,67340.54,1434.94
2024-10-22 19:00:00,67340.54,67606.89,67302.56,67445.31,1272.6
2024-10-22 20:00:00,67445.31,67541.54,67382.37,67488.41,624.62
2024-10-22 21:00:00,67488.41,67514.19,67371.99,67493.09,294.41
2024-10-22 22:00:00,67493.09,67800.62,67446.38,67691.65,1158.91
2024-10-22 23:00:00,67691.65,67743.99,67258.92,67390.32,911.94
2024-10-23 00:00:00,67390.32,67436.29,67087.84,67136.96,1108.33
2024-10-23 01:00:00,67136.96,67343.37,67128.23,67306.48,511.73
2024-10-23 02:00:00,67306.48,67343.52,67021.86,67049.07,729.18
2024-10-23 03:00:00,67049.07,67132.4,66846.98,67033.21,793.31
2024-10-23 04:00:00,67033.21,67192.62,66958.19,67171.15,553.47
2024-10-23 05:00:00,67171.15,67185.87,67011.34,67046.9,325.59
2024-10-23 06:00:00,67046.9,67260.01,66862.01,66878.71,569.82
2024-10-23 07:00:00,66878.71,66961.58,66752.26,66804.61,657.95
2024-10-23 08:00:00,66804.61,66995.55,66384.27,66474.59,1203.06
2024-10-23 09:00:00,66474.59,66548.37,66153.85,66469.98,1628.69
2024-10-23 10:00:00,66469.98,66598.79,66359.77,66366.36,834.86
2024-10-23 11:00:00,66366.36,66559.25,66288.46,66371.9,782.84
2024-10-23 12:00:00,66371.9,66456.87,66057.44,66368.31,1545.64
2024-10-23 13:00:00,66368.31,66855.38,66313.94,66751.73,1716.91
2024-10-23 14:00:00,66751.73,66830.8,66386.2,66436.57,2246.07
2024-10-23 15:00:00,66436.57,66444.96,65863.65,66163.35,2675.41
2024-10-23 16:00:00,66163.35,66236.81,65732.89,65810.46,2751.26
2024-10-23 17:00:00,65810.46,65913.86,65565.54,65635.54,2624.12
2024-10-23 18:00:00,65635.54,65984.68,65171.54,65972.76,3451.28
2024-10-23 19:00:00,65972.76,66491.11,65789.52,66392.65,2538.19
2024-10-23 20:00:00,66392.65,66604.82,66258.02,66594.43,1143.16
2024-10-23 21:00:00,66594.43,66607.75,66304.47,66353.22,633.62
2024-10-23 22:00:00,66353.22,66519.96,66290.75,66421.94,723.21
2024-10-23 23:00:00,66421.94,66764.77,66404.04,66612.97,741.09
2024-10-24 00:00:00,66612.97,67395.43,66456.7,67365.26,1395.42
2024-10-24 01:00:00,67365.26,67547.92,66998.63,67197.48,1936.62
2024-10-24 02:00:00,67197.48,67461.22,67099.32,67381.3,1085.32
2024-10-24 03:00:00,67381.3,67402.46,67151.66,67151.66,668.88
2024-10-24 04:00:00,67151.66,67363.44,67148.13,67320.37,443.91
2024-10-24 05:00:00,67320.37,67403.33,67281.52,67298.8,308.15
2024-10-24 06:00:00,67298.8,67405.75,67047.52,67054.34,471.03
2024-10-24 07:00:00,67054.34,67246.41,67010.31,67057.37,496.86
2024-10-24 08:00:00,67057.37,67179.9,66793.37,66793.37,533.71
2024-10-24 09:00:00,66793.37,66946.23,66670.0,66817.5,710.86
2024-10-24 10:00:00,66817.5,67060.99,66801.67,66933.16,814.89
2024-10-24 11:00:00,66933.16,67278.67,66926.45,67245.28,1223.65
2024-10-24 12:00:00,67245.28,67569.3,67219.18,67489.39,1512.32
2024-10-24 13:00:00,67489.39,67989.98,67419.52,67891.06,2971.49
2024-10-24 14:00:00,67891.06,67951.49,67507.9,67728.19,3303.6
2024-10-24 15:00:00,67728.19,67924.22,67542.15,67644.04,1816.76
2024-10-24 16:00:00,67644.04,67734.74,67292.12,67528.25,1885.21
2024-10-24 17:00:00,67528.25,67802.56,67404.64,67604.64,1405.32
2024-10-24 18:00:00,67604.64,67916.7,67574.21,67787.43,1538.34
2024-10-24 19:00:00,67787.43,68284.65,67680.76,68270.04,2639.62
2024-10-24 20:00:00,68270.04,68308.3,67942.65,68158.91,1230.12
2024-10-24 21:00:00,68158.91,68812.4,68158.91,68314.48,1593.03
2024-10-24 22:00:00,68314.48,68519.55,68145.53,68151.06,1168.29
2024-10-24 23:00:00,68151.06,68228.62,68022.95,68163.56,562.13
2024-10-25 00:00:00,68163.56,68241.12,67875.23,67955.64,1073.17
2024-10-25 01:00:00,67955.64,67969.32,67813.96,67938.01,1175.43
2024-10-25 02:00:00,67938.01,68047.5,67801.96,68028.1,793.92
2024-10-25 03:00:00,68028.1,68197.38,67952.23,67972.38,616.11
2024-10-25 04:00:00,67972.38,68009.28,67662.61,67706.5,733.55
2024-10-25 05:00:00,67706.5,67828.87,67562.49,67710.19,490.37
2024-10-25 06:00:00,67710.19,67809.89,67558.96,67596.95,282.96
2024-10-25 07:00:00,67596.95,67683.37,67214.15,67496.0,986.43
2024-10-25 08:00:00,67496.0,67710.47,67285.3,67613.71,611.23
2024-10-25 09:00:00,67613.71,67812.51,67479.58,67780.53,580.33
2024-10-25 10:00:00,67780.53,67825.9,67620.45,67815.42,415.8
2024-10-25 11:00:00,67815.42,68130.62,67750.07,68069.7,567.09
2024-10-25 12:00:00,68069.7,68255.99,67954.46,68031.02,1036.14
2024-10-25 13:00:00,68031.02,68385.2,67702.91,68291.5,2351.07
2024-10-25 14:00:00,68291.5,68745.57,68106.25,68288.2,4383.78
2024-10-25 15:00:00,68288.2,68505.18,67412.05,67659.03,3027.98
2024-10-25 16:00:00,67659.03,67822.26,67316.35,67632.22,2718.25
2024-10-25 17:00:00,67632.22,67777.86,66714.68,66781.85,3334.8
2024-10-25 18:00:00,66781.85,67521.89,65869.88,66924.55,7304.41
2024-10-25 19:00:00,66924.55,67130.44,66497.25,66739.59,3446.3
2024-10-25 20:00:00,66739.59,66882.65,66472.06,66782.72,1760.34
2024-10-25 21:00:00,66782.72,67183.35,66781.23,67177.7,842.49
2024-10-25 22:00:00,67177.7,67269.68,66514.35,66522.12,1373.26
2024-10-25 23:00:00,66522.12,66672.88,65510.53,66577.77,3919.22
2024-10-26 00:00:00,66577.77,66749.74,66431.44,66647.03,2079.54
2024-10-26 01:00:00,66647.03,66718.44,66444.8,66606.01,1124.12
2024-10-26 02:00:00,66606.01,66931.82,66343.25,66737.71,1153.52
2024-10-26 03:00:00,66737.71,66883.83,66591.95,66816.39,673.67
2024-10-26 04:00:00,66816.39,66904.57,66696.89,66858.87,449.07
2024-10-26 05:00:00,66858.87,67142.39,66857.52,67051.81,378.46
2024-10-26 06:00:00,67051.81,67151.62,66963.92,67092.61,283.07
2024-10-26 07:00:00,67092.61,67108.78,66920.36,66932.24,253.03
2024-10-26 08:00:00,66932.24,67098.79,66926.82,67066.93,225.21
2024-10-26 09:00:00,67066.93,67187.31,66978.05,66978.05,241.92
2024-10-26 10:00:00,66978.05,67105.64,66926.54,66983.39,220.83
2024-10-26 11:00:00,66983.39,67086.77,66883.75,67060.93,230.98
2024-10-26 12:00:00,67060.93,67104.8,66923.69,66953.4,398.67
2024-10-26 13:00:00,66953.4,67035.07,66802.49,66816.93,678.43
2024-10-26 14:00:00,66816.93,66876.39,66660.95,66716.97,1116.54
2024-10-26 15:00:00,66716.97,66923.39,66683.72,66801.85,776.67
2024-10-26 16:00:00,66801.85,66968.2,66730.68,66896.42,519.53
2024-10-26 17:00:00,66896.42,67052.84,66765.51,66980.58,479.54
2024-10-26 18:00:00,66980.58,67067.57,66940.44,66959.63,426.11
2024-10-26 19:00:00,66959.63,67100.71,66956.26,67093.84,642.94
2024-10-26 20:00:00,67093.84,67366.46,67056.77,67182.56,823.62
2024-10-26 21:00:00,67182.56,67188.9,67019.55,67094.52,335.23
2024-10-26 22:00:00,67094.52,67157.22,67024.36,67052.11,366.34
2024-10-26 23:00:00,67052.11,67072.65,67005.84,67014.72,282.11
2024-10-27 00:00:00,67014.72,67034.59,66893.04,66937.25,285.45
2024-10-27 01:00:00,66937.25,67042.59,66852.5,66991.72,484.39
2024-10-27 02:00:00,66991.72,67026.43,66945.24,66969.69,247.31
2024-10-27 03:00:00,66969.69,67227.13,66912.77,67193.75,415.54
2024-10-27 04:00:00,67193.75,67224.31,67030.62,67070.87,213.1
2024-10-27 05:00:00,67070.87,67126.15,67056.98,67098.39,100.94
2024-10-27 06:00:00,67098.39,67099.82,67040.72,67098.31,55.19
2024-10-27 07:00:00,67098.31,67143.55,67089.29,67117.74,82.74
2024-10-27 08:00:00,67117.74,67181.44,67087.31,67136.25,103.01
2024-10-27 09:00:00,67136.25,67136.27,67028.68,67069.46,92.72
2024-10-27 10:00:00,67069.46,67117.77,66996.65,67015.28,196.23
2024-10-27 11:00:00,67015.28,67107.58,66969.12,67052.67,152.78
2024-10-27 12:00:00,67052.67,67427.38,67046.71,67323.51,702.74
2024-10-27 13:00:00,67323.51,67689.37,67317.8,67545.27,1269.01
2024-10-27 14:00:00,67545.27,67671.75,67531.31,67623.6,650.04
2024-10-27 15:00:00,67623.6,67777.6,67622.62,67716.33,575.02
2024-10-27 16:00:00,67716.33,67796.4,67583.37,67745.9,757.7
2024-10-27 17:00:00,67745.9,67908.27,67647.79,67684.39,772.17
2024-10-27 18:00:00,67684.39,67693.1,67467.58,67482.85,525.21
2024-10-27 19:00:00,67482.85,67766.34,67479.5,67764.28,445.76
2024-10-27 20:00:00,67764.28,67841.72,67658.04,67689.32,421.63
2024-10-27 21:00:00,67689.32,68079.76,67659.12,67852.26,554.48
2024-10-27 22:00:00,67852.26,68254.55,67852.26,68041.09,2164.02
2024-10-27 23:00:00,68041.09,68207.37,67913.49,67945.14,838.13
2024-10-28 00:00:00,67945.14,68042.87,67761.38,67782.15,1120.12
2024-10-28 01:00:00,67782.15,67828.18,67660.28,67672.31,852.06
2024-10-28 02:00:00,67672.31,67779.18,67597.04,67724.19,620.15
2024-10-28 03:00:00,67724.19,67911.34,67633.03,67656.06,858.71
2024-10-28 04:00:00,67656.06,67726.83,67566.66,67671.36,498.17
2024-10-28 05:00:00,67671.36,67879.12,67541.0,67830.54,321.9
2024-10-28 06:00:00,67830.54,67864.44,67720.29,67864.43,239.86
2024-10-28 07:00:00,67864.43,68583.69,67864.43,68338.61,1407.97
2024-10-28 08:00:00,68338.61,68509.74,68250.75,68252.38,625.08
2024-10-28 09:00:00,68252.38,68531.87,68165.15,68495.75,469.65
2024-10-28 10:00:00,68495.75,68762.14,68471.99,68556.9,943.7
2024-10-28 11:00:00,68556.9,68694.65,68426.83,68689.16,508.73
2024-10-28 12:00:00,68689.16,68987.39,68524.18,68843.75,2365.88
2024-10-28 13:00:00,68843.75,69233.97,68721.11,68771.69,4075.16
2024-10-28 14:00:00,68771.69,69038.5,68637.38,68792.95,3293.33
2024-10-28 15:00:00,68792.95,68800.22,68398.95,68439.76,3035.41
2024-10-28 16:00:00,68439.76,68927.75,68395.42,68667.61,2375.42
2024-10-28 17:00:00,68667.61,69177.78,68470.68,68950.1,3150.64
2024-10-28 18:00:00,68950.1,69215.1,68814.72,69180.35,2262.49
2024-10-28 19:00:00,69180.35,69886.87,69149.96,69614.37,5776.7
2024-10-28 20:00:00,69614.37,69702.03,69420.73,69631.11,1211.74
2024-10-28 21:00:00,69631.11,69779.46,69498.17,69766.8,783.57
2024-10-28 22:00:00,69766.8,70241.74,69760.2,69907.91,4001.74
2024-10-28 23:00:00,69907.91,70105.91,69710.9,69925.83,1293.75
2024-10-29 00:00:00,69925.83,69974.73,69725.05,69915.59,1063.24
2024-10-29 01:00:00,69915.59,70307.33,69792.42,70250.51,1527.98
2024-10-29 02:00:00,70250.51,71505.72,70172.43,71131.22,5725.54
2024-10-29 03:00:00,71131.22,71365.48,70827.75,70882.35,1556.13
2024-10-29 04:00:00,70882.35,71076.84,70869.47,71023.18,861.43
2024-10-29 05:00:00,71023.18,71045.56,70849.44,70975.39,640.08
2024-10-29 06:00:00,70975.39,71301.54,70954.67,71199.16,737.61
2024-10-29 07:00:00,71199.16,71217.07,70800.22,70961.67,771.87
2024-10-29 08:00:00,70961.67,71174.01,70935.64,71093.76,502.17
2024-10-29 09:00:00,71093.76,71298.24,71072.76,71245.89,454.15
2024-10-29 10:00:00,71245.89,71290.5,71045.29,71130.52,425.5
2024-10-29 11:00:00,71130.52,71545.42,71110.48,71424.06,1162.06
2024-10-29 12:00:00,71424.06,71469.8,71066.56,71070.62,1456.58
2024-10-29 13:00:00,71070.62,71799.2,70879.59,71779.56,3707.07
2024-10-29 14:00:00,71779.56,71960.28,71293.13,71843.03,5227.21
2024-10-29 15:00:00,71843.03,72416.29,71634.12,72397.83,5718.52
2024-10-29 16:00:00,72397.83,72917.04,72354.19,72728.16,4987.68
2024-10-29 17:00:00,72728.16,72987.06,72526.96,72712.37,3914.39
2024-10-29 18:00:00,72712.37,73243.19,72659.78,73167.86,3243.06
2024-10-29 19:00:00,73167.86,73612.24,72503.36,72521.65,6710.54
2024-10-29 20:00:00,72521.65,72652.9,71857.98,72316.85,3575.52
2024-10-29 21:00:00,72316.85,72593.67,72209.61,72265.76,1013.95
2024-10-29 22:00:00,72265.76,72970.99,72175.7,72650.32,1811.52
2024-10-29 23:00:00,72650.32,72793.92,72509.56,72723.67,1495.56
2024-10-30 00:00:00,72723.67,72770.38,72109.52,72267.16,1688.64
2024-10-30 01:00:00,72267.16,72398.98,71998.77,72395.94,1886.85
2024-10-30 02:00:00,72395.94,72609.28,72302.79,72314.06,1184.46
2024-10-30 03:00:00,72314.06,72451.4,72162.97,72219.82,999.61
2024-10-30 04:00:00,72219.82,72335.34,72170.21,72264.05,517.43
2024-10-30 05:00:00,72264.05,72488.2,72261.84,72478.4,380.0
2024-10-30 06:00:00,72478.4,72591.16,72288.28,72290.06,430.13
2024-10-30 07:00:00,72290.06,72433.37,72093.79,72218.5,343.07
2024-10-30 08:00:00,72218.5,72536.48,72211.34,72226.64,698.39
2024-10-30 09:00:00,72226.64,72564.31,72217.67,72559.95,418.4
2024-10-30 10:00:00,72559.95,72583.1,72339.86,72347.1,438.72
2024-10-30 11:00:00,72347.1,72352.91,71917.19,71970.33,782.05
2024-10-30 12:00:00,71970.33,72131.91,71751.41,71851.3,2097.55
2024-10-30 13:00:00,71851.3,72077.8,71408.4,71948.43,3472.14
2024-10-30 14:00:00,71948.43,72454.08,71910.41,72414.38,3131.64
2024-10-30 15:00:00,72414.38,72444.42,71690.06,72046.29,3000.81
2024-10-30 16:00:00,72046.29,72188.19,71785.33,72109.3,2038.89
2024-10-30 17:00:00,72109.3,72120.38,71629.13,71875.87,1556.73
2024-10-30 18:00:00,71875.87,72134.15,71835.87,71961.21,1393.81
2024-10-30 19:00:00,71961.21,72058.88,71767.38,71819.3,2987.88
2024-10-30 20:00:00,71819.3,72847.67,71632.33,72845.64,5178.25
2024-10-30 21:00:00,72845.64,72945.06,72102.71,72374.1,1846.14
2024-10-30 22:00:00,72374.1,72635.51,72237.05,72376.15,1190.31
2024-10-30 23:00:00,72376.15,72678.54,72331.96,72331.96,730.25
2024-10-31 00:00:00,72331.96,72396.4,72028.89,72143.62,1172.74
2024-10-31 01:00:00,72143.62,72432.51,72007.18,72349.04,942.41
2024-10-31 02:00:00,72349.04,72556.33,72170.17,72533.52,902.07
2024-10-31 03:00:00,72533.52,72574.61,72277.32,72334.59,671.14
2024-10-31 04:00:00,72334.59,72367.36,72216.22,72259.79,476.22
2024-10-31 05:00:00,72259.79,72371.01,72190.4,72275.04,358.27
2024-10-31 06:00:00,72275.04,72311.94,72143.92,72200.76,305.99
2024-10-31 07:00:00,72200.76,72462.26,72138.47,72406.79,458.91
2024-10-31 08:00:00,72406.79,72439.33,72139.06,72258.75,319.76
2024-10-31 09:00:00,72258.75,72375.26,72235.75,72293.05,287.93
2024-10-31 10:00:00,72293.05,72675.24,72210.68,72624.79,713.66
2024-10-31 11:00:00,72624.79,72642.58,72202.79,72209.3,655.31
2024-10-31 12:00:00,72209.3,72255.22,71969.9,72099.25,1575.9
2024-10-31 13:00:00,72099.25,72168.05,71094.23,71279.81,3562.45
2024-10-31 14:00:00,71279.81,71358.16,70595.32,70716.74,5406.26
2024-10-31 15:00:00,70716.74,71014.28,70394.56,70577.48,4093.15
2024-10-31 16:00:00,70577.48,70860.37,70302.13,70338.17,3061.74
2024-10-31 17:00:00,70338.17,70750.62,70292.24,70738.84,2348.28
2024-10-31 18:00:00,70738.84,70740.69,70031.62,70571.67,2989.39
2024-10-31 19:00:00,70571.67,70684.86,69919.9,69976.07,2583.66
2024-10-31 20:00:00,69976.07,70194.61,69585.02,69924.34,3127.66
2024-10-31 21:00:00,69924.34,70434.71,69763.34,70350.82,1223.17
2024-10-31 22:00:00,70350.82,70439.77,70089.31,70386.6,1204.24
2024-10-31 23:00:00,70386.6,70551.42,70203.38,70207.54,917.84
2024-11-01 00:00:00,70207.54,70370.24,70051.45,70068.02,1035.08
2024-11-01 01:00:00,70068.02,70256.39,69218.95,69314.25,2655.45
2024-11-01 02:00:00,69314.25,69510.58,68755.75,69494.55,3003.36
2024-11-01 03:00:00,69494.55,69636.81,69247.95,69282.67,1234.19
2024-11-01 04:00:00,69282.67,69558.0,69255.66,69520.11,817.98
2024-11-01 05:00:00,69520.11,69605.55,69455.42,69546.01,248.45
2024-11-01 06:00:00,69546.01,69629.94,69153.28,69153.28,444.13
